;data;stato;ricoverati_con_sintomi;terapia_intensiva;totale_ospedalizzati;isolamento_domiciliare;totale_positivi;variazione_totale_positivi;nuovi_positivi;dimessi_guariti;deceduti;casi_da_sospetto_diagnostico;casi_da_screening;totale_casi;tamponi;casi_testati;note;ingressi_terapia_intensiva;note_test;note_casi;totale_positivi_test_molecolare;totale_positivi_test_antigenico_rapido;tamponi_test_molecolare;tamponi_test_antigenico_rapido;nuovi_deceduti;tamponi_effettuati;perc_positivi
1318;2023-10-04T17:00:00;ITA;3136;94;3230;157497;160727;354;7355;25774213;191852;;;26126792;275982989;69391616.0;;10.0;;;9831253.0;16295539.0;102310089.0;173672900.0;14.0;48575.0;15.141533710756564
1319;2023-10-05T17:00:00;ITA;3193;92;3285;159200;162485;1758;6968;25779392;191880;;;26133757;276031506;69397438.0;;9.0;;;9832696.0;16301061.0;102314820.0;173716686.0;28.0;48517.0;14.361976214522745
1320;2023-10-06T17:00:00;ITA;3314;88;3402;161199;164601;2116;6576;25783825;191906;;;26140332;276067936;69402084.0;;19.0;;;9833369.0;16306963.0;102318757.0;173749179.0;26.0;36430.0;18.051056821301124
1321;2023-10-07T17:00:00;ITA;3348;101;3449;163957;167406;2805;6116;25787108;191934;;;26146448;276110815;69406873.0;;17.0;;;9834272.0;16312176.0;102322968.0;173787847.0;28.0;42879.0;14.263392336575013
1322;2023-10-08T17:00:00;ITA;3380;107;3487;163542;167029;-377;3978;25791456;191940;;;26150425;276137132;69410258.0;;14.0;;;9834622.0;16315803.0;102325887.0;173811245.0;6.0;26317.0;15.115704677584832
1323;2023-10-09T17:00:00;ITA;3457;114;3571;161704;165275;-1754;1793;25794983;191960;;;26152218;276153959;69412633.0;;9.0;;;9834782.0;16317436.0;102327352.0;173826607.0;20.0;16827.0;10.655494146312474
1324;2023-10-10T17:00:00;ITA;3541;115;3656;162181;165837;562;9320;25803713;191988;;;26161538;276208760;69419391.0;;12.0;;;9836645.0;16324893.0;102333738.0;173875022.0;28.0;54801.0;17.006988923559792
1325;2023-10-11T17:00:00;ITA;3589;118;3707;162412;166119;282;6875;25810280;192013;;;26168412;276253000;69425298.0;;16.0;;;9837426.0;16330986.0;102339178.0;173913822.0;25.0;44240.0;15.54023508137432
1326;2023-10-12T17:00:00;ITA;3603;116;3719;163336;167055;936;6210;25815526;192039;;;26174620;276296502;69430339.0;;15.0;;;9838633.0;16335987.0;102344095.0;173952407.0;26.0;43502.0;14.275205737667235
1327;2023-10-13T17:00:00;ITA;3581;119;3700;163431;167131;76;5148;25820562;192075;;;26179768;276331611;69434694.0;;23.0;;;9838900.0;16340868.0;102347947.0;173983664.0;36.0;35109.0;14.662906946936683
1328;2023-10-14T17:00:00;ITA;3566;115;3681;163607;167288;157;4851;25825233;192098;;;26184619;276366648;69438850.0;;9.0;;;9839634.0;16344985.0;102351652.0;174014996.0;23.0;35037.0;13.845363472900077
1329;2023-10-15T17:00:00;ITA;3563;111;3674;163539;167213;-75;3153;25828446;192113;;;26187772;276388163;69442117.0;;5.0;;;9840118.0;16347654.0;102357407.0;174030756.0;15.0;21515.0;14.654891935858702
1330;2023-10-16T17:00:00;ITA;3631;125;3756;161593;165349;-1864;2324;25832606;192141;;;26190096;276403605;69444712.0;;22.0;;;9840513.0;16349583.0;102358981.0;174044624.0;28.0;15442.0;15.049864007252948
1331;2023-10-17T17:00:00;ITA;3609;127;3736;160890;164626;-723;7577;25840862;192185;;;26197673;276458853;69451092.0;;22.0;;;9841842.0;16355831.0;102364924.0;174093929.0;44.0;55248.0;13.71452360266435
1332;2023-10-18T17:00:00;ITA;3551;119;3670;160344;164014;-612;4581;25846029;192210;;;26202253;276498458;69456321.0;;6.0;;;9842522.0;16359731.0;102370718.0;174127740.0;25.0;39605.0;11.566721373563944
1333;2023-10-19T17:00:00;ITA;3517;122;3639;159858;163497;-517;4286;25850788;192254;;;26206539;276535788;69460853.0;;23.0;;;9843187.0;16363352.0;102375430.0;174160358.0;44.0;37330.0;11.481382266273775
1334;2023-10-20T17:00:00;ITA;3444;115;3559;160112;163671;174;4050;25854634;192283;;;26210588;276568512;69465054.0;;10.0;;;9843834.0;16366754.0;102378976.0;174189536.0;29.0;32724.0;12.376237623762377
1335;2023-10-21T17:00:00;ITA;3464;107;3571;160980;164551;880;3964;25857689;192312;;;26214552;276598547;69468483.0;;9.0;;;9844517.0;16370035.0;102382288.0;174216259.0;29.0;30035.0;13.197935741634758
1336;2023-10-22T17:00:00;ITA;3473;106;3579;160303;163882;-669;2639;25860982;192326;;;26217190;276621084;69471628.0;;11.0;;;9844789.0;16372401.0;102385199.0;174235885.0;14.0;22537.0;11.709633047876824
1337;2023-10-23T17:00:00;ITA;3556;102;3658;159205;162863;-1019;1342;25863319;192350;;;26218532;276632755;69473722.0;;5.0;;;9844966.0;16373566.0;102386782.0;174245973.0;24.0;11671.0;11.498586239396795
1338;2023-10-24T17:00:00;ITA;3542;106;3648;159618;163266;403;7072;25869967;192374;;;26225607;276684458;69479870.0;;15.0;;;9846621.0;16378986.0;102392510.0;174291948.0;24.0;51703.0;13.67812312631762
1339;2023-10-25T17:00:00;ITA;3546;111;3657;159672;163329;63;4570;25874442;192406;;;26230177;276722008;69485300.0;;11.0;;;9847208.0;16382969.0;102397784.0;174324224.0;32.0;37550.0;12.170439414114515
1340;2023-10-26T17:00:00;ITA;3530;99;3629;158601;162230;-1099;4444;25879955;192436;;;26234621;276757645;69489801.0;;9.0;;;9847998.0;16386623.0;102402224.0;174355421.0;30.0;35637.0;12.47018548138171
1341;2023-10-27T17:00:00;ITA;3509;96;3605;159353;162958;728;4188;25883389;192462;;;26238809;276788382;69493867.0;;8.0;;;9849006.0;16389803.0;102405920.0;174382462.0;26.0;30737.0;13.625272472915379
1342;2023-10-28T17:00:00;ITA;3549;113;3662;159995;163657;699;4183;25886856;192479;;;26242992;276819607;69497660.0;;21.0;;;9849429.0;16393563.0;102409608.0;174409999.0;17.0;31225.0;13.396317053642914
1343;2023-10-29T17:00:00;ITA;3526;111;3637;159392;163029;-628;2646;25890124;192485;;;26245638;276841050;69500440.0;;10.0;;;9849711.0;16395927.0;102412206.0;174428844.0;6.0;21443.0;12.339691274541808
1344;2023-10-30T17:00:00;ITA;3589;109;3698;158102;161800;-1229;1368;25892702;192504;;;26247006;276851842;69502468.0;;9.0;;;9849879.0;16397127.0;102413706.0;174438136.0;19.0;10792.0;12.676056338028168
1345;2023-10-31T17:00:00;ITA;3599;104;3703;159026;162729;929;6446;25898187;192535;;;26253451;276895294;69507543.0;;19.0;;;9851389.0;16402062.0;102418773.0;174476521.0;31.0;43452.0;14.834760195157875
1346;2023-11-01T17:00:00;ITA;3620;102;3722;158961;162683;-46;4097;25902311;192554;;;26257548;276928106;69511935.0;;8.0;;;9851722.0;16405826.0;102423177.0;174504929.0;19.0;32812.0;12.486285505302938
1347;2023-11-02T17:00:00;ITA;3632;99;3731;158085;161816;-867;1294;25904497;192594;;;26258907;276940111;69514226.0;;7.0;;;9851990.0;16406917.0;102425329.0;174514782.0;40.0;12005.0;10.77884214910454
1348;2023-11-03T17:00:00;ITA;3577;97;3674;158538;162212;396;5387;25909462;192620;;;26264294;276972514;69518336.0;;13.0;;;9853339.0;16410955.0;102429309.0;174543205.0;26.0;32403.0;16.6250038576675
1349;2023-11-04T17:00:00;ITA;3585;98;3683;159949;163632;1420;3978;25911996;192646;;;26268274;277006254;69521877.0;;11.0;;;9853619.0;16414655.0;102433012.0;174573242.0;26.0;33740.0;11.790160047421457
1350;2023-11-05T17:00:00;ITA;3569;96;3665;159993;163658;26;2706;25914670;192652;;;26270980;277027192;69524690.0;;9.0;;;9853953.0;16417027.0;102435605.0;174591587.0;6.0;20938.0;12.92387047473493
1351;2023-11-06T17:00:00;ITA;3609;113;3722;158870;162592;-1066;1357;25917087;192658;;;26272337;277039131;69526668.0;;18.0;;;9854129.0;16418208.0;102437579.0;174601552.0;6.0;11939.0;11.366111064578273
1352;2023-11-07T17:00:00;ITA;3603;109;3712;161326;165038;2446;7311;25921920;192690;;;26279648;277089876;69532149.0;;12.0;;;9856016.0;16423632.0;102443786.0;174646090.0;32.0;50745.0;14.407330771504581
1353;2023-11-08T17:00:00;ITA;3656;102;3758;161982;165740;702;4756;25925946;192717;;;26284403;277126165;69537414.0;;12.0;;;9856778.0;16427625.0;102448935.0;174677230.0;27.0;36289.0;13.105899859461545
